DUAR;-23.687153;-210.186538;IGS08;1;Boolburra QLD; Australia
DUAU;48.362185;-3.437703;IGS08;1;Duault; France
DUB1;-32.246688;-211.396944;IGS08;1;Dubbo NSW; Australia
DUB2;42.650167;-341.889681;IGS08;1;Dubrovnik; Croatia
DUBO;50.258809;-95.866181;NA12;1;Erickson Point; Canada
DUBP;37.727624;-121.855137;NA12;1;Dublin; USA
DUBR;42.649983;-341.889566;IGS08;1;Dubrovnik; Croatia
DUCG;35.744608;-230.82421;IGS08;1;Gyeongju-si; South Korea
DUCK;36.182152;-75.751197;NA12;1;Duck; USA
DUDE;56.46393;-2.877316;IGS08;1;Dundee; UK
DUM1;-66.665084;-219.998067;IGS08;1;Dumont d'Urville Station; Antarctica
DUM2;-66.665086;-219.998063;IGS08;1;Dumont d'Urville Station; Antarctica
DUMG;-66.665185;-219.997813;IGS08;1;Dumont d'Urville Station; Antarctica
DUN1;56.473161;-2.911461;IGS08;1;Dundee; UK
DUN2;-32.011853;-210.611822;IGS08;1;Dunedoo NSW; Australia
DUNA;45.018357;-330.726225;IGS08;1;Dunavățu de Sus; Romania
DUND;-45.883664;-189.402832;IGS08;1;Dunedin; New Zealand
DUNE;56.465056;-2.977966;IGS08;1;Dundee; UK
DUNF;37.313617;-117.308851;NA12;2;Tokop; USA
DUNG;50.92656;-359.023525;IGS08;1;Dungeness; UK
DUNK;50.860458;-3.239893;IGS08;1;Dunkeswell; UK
DUNN;29.062157;-82.37093;NA12;1;Dunnellon; USA
DUNQ;51.048069;-357.633301;IGS08;1;Dunkirk; France
DUNT;-45.814317;-189.370592;IGS08;1;Port Chalmers; New Zealand
DUR2;41.31555;-340.548963;IGS08;1;Durrës; Albania
DURH;35.996155;-78.89946;NA12;1;Durham; USA
DURV;-40.801762;-186.078408;IGS08;1;Rangitoto Ke Te Tonga; New Zealand
DUTC;53.905013;-166.548485;NA12;1;Unalaska; USA
DUTH;41.140212;-335.0832;IGS08;1;Kimmeria; Greece
DVAL;38.763553;-119.770113;NA12;2;Alpine Village; USA
DVAO;7.071865;-234.38713;IGS08;1;Davao City; Philippines
DVC1;63.730807;-148.917016;NA12;1;McKinley Park; USA
DVLE;33.700584;-117.000684;NA12;1;Hemet; USA
DVLS;33.691136;-117.053625;NA12;1;Winchester; USA
DVLW;33.657694;-117.067434;NA12;1;Menifee; USA
DVNE;33.693536;-116.993711;NA12;1;Hemet; USA
DVNW;33.673403;-117.066116;NA12;1;Winchester; USA
DVPB;34.413412;-117.860125;NA12;1;Old Point Comfort; USA
DVPT;47.656071;-118.147814;NA12;1;Davenport; USA
DVSE;33.680801;-116.990391;NA12;1;Hemet; USA
DVSW;33.667907;-117.066051;NA12;1;Winchester; USA
DVTG;51.114528;-358.677515;IGS08;1;Dover; UK
DWEL;-32.713551;-243.937455;IGS08;1;Dwellingup WA; Australia
DWH1;47.774104;-122.080156;NA12;1;Cottage Lake; USA
DWHY;-33.751262;-208.713005;IGS08;1;Dee Why NSW; Australia
DWI1;29.013605;-95.403662;NA12;1;Clute; USA
DWNI;-12.443302;-229.044063;IGS08;1;Darwin NT; Australia
DWSN;-24.559572;-209.972551;IGS08;1;Kianga QLD; Australia
DYAR;37.915841;-319.724065;IGS08;1;Kıtılbıl; Turkey
DYER;37.742804;-118.039336;NA12;1;Dyer; USA
DYH2;33.938314;-118.12746;NA12;1;Downey; USA
DYHS;33.937989;-118.125983;NA12;1;Downey; USA
DYNG;38.078553;-336.067566;IGS08;1;Nea Makri; Greece
DYR2;37.915291;-319.72418;IGS08;1;Kıtılbıl; Turkey
EACH;-23.481548;-46.499698;IGS08;1;São Paulo; Brazil
EAG1;35.154217;-106.798149;NA12;1;Albuquerque; USA
EAGL;36.191603;-116.36691;NA12;2;Evelyn; USA
EAOZ;55.839939;-311.187543;IGS08;1;Oktyabr'skiy; Russia
EARL;19.852243;-155.92697;NA12;1;Puako; USA
EAS1;38.774931;-76.078776;NA12;1;Easton; USA
EASN;53.648995;-359.883558;IGS08;1;Easington; UK
EAST;50.777428;-359.693689;IGS08;1;Eastbourne; UK
EATN;51.221454;-109.392562;NA12;1;Eatonia; Canada
EBBE;0.038192;-327.555056;IGS08;1;Entebbe; Uganda
EBBS;38.547646;-119.815925;NA12;2;Markleeville; USA
EBMD;37.815007;-122.283803;NA12;1;Oakland; USA
EBNK;-38.243506;-214.063959;IGS08;1;Ellinbank VIC; Australia
EBOL;40.54656;-345.012977;IGS08;1;Bivio Cioffi; Italy
EBRE;40.820888;-359.507638;IGS08;1;Observatori de l'Ebre; Spain
EBYP;-27.368944;-55.892175;IGS08;1;Posadas; Argentina
EC01;39.651825;-106.847717;NA12;1;Eagle; USA
ECAR;-50.335844;-72.263025;IGS08;1;El Calafate; Argentina
ECCO;33.886751;-118.329023;NA12;1;El Camino Village; USA
ECFS;33.647684;-117.411694;NA12;1;Lake Elsinore; USA
ECHO;37.915534;-114.264247;NA12;1;Dry Valley; USA
ECHU;-36.140312;-215.246415;IGS08;1;Echuca VIC; Australia
ECKV;52.359629;-114.363526;NA12;1;Eckville; Canada
ECNV;37.595615;-345.287529;IGS08;1;Catenanuova; Italy
ECOR;-34.375611;-209.089176;IGS08;1;Wollongong NSW; Australia
ECQU;50.560746;-357.552624;IGS08;1;Ecquedecques; France
ECSD;43.7337;-96.614007;NA12;1;Garretson; USA
ED4S;33.575166;-86.271418;NA12;1;Pell City; USA
EDAA;33.538636;-86.755244;NA12;1;Birmingham; USA
EDAP;36.526016;-87.359022;NA12;1;Clarksville; USA
EDB2;34.308812;-89.931255;NA12;1;Batesville; USA
EDBB;30.392785;-88.680524;NA12;1;Gautier; USA
EDBS;34.308751;-89.931058;NA12;1;Batesville; USA
EDBV;34.680066;-88.559887;NA12;1;Booneville; USA
EDCA;34.186568;-84.794865;NA12;1;Cartersville; USA
EDCC;33.831139;-87.278201;NA12;1;Jasper; USA
EDCD;34.216819;-90.572628;NA12;1;Clarksdale; USA
EDCF;35.69774;-85.779323;NA12;1;McMinnville; USA
EDCG;33.951732;-83.116709;NA12;1;Crawford; USA
EDCL;35.311193;-84.799448;NA12;1;Charleston; USA
EDCM;32.614074;-90.036182;NA12;1;Canton; USA
EDCY;33.669602;-84.03715;NA12;1;Conyers; USA
EDDB;36.031853;-89.388909;NA12;1;Dyersburg; USA
EDDC;34.872594;-85.510521;NA12;1;Trenton; USA
EDDE;34.268171;-88.644877;NA12;1;Tupelo; USA
EDDG;34.538408;-83.987342;NA12;1;Dahlonega; USA
EDDI;36.068732;-87.385085;NA12;1;Dickson; USA
EDDV;30.403419;-87.684138;NA12;1;Foley; USA
EDE1;-37.071745;-210.09068;IGS08;1;Eden NSW; Australia
EDEN;37.52308;-345.696512;IGS08;1;Pergusa; Italy
EDES;40.804295;-337.948751;IGS08;1;Edessa; Greece
EDEY;34.698171;-84.479638;NA12;1;Ellijay; USA
EDF2;34.268753;-86.859927;NA12;1;Cullman; USA
EDFF;34.267929;-86.860535;NA12;1;Cullman; USA
EDGA;34.019255;-86.00212;NA12;1;Gadsden; USA
EDGJ;34.141117;-83.601195;NA12;1;Jefferson; USA
EDGR;33.783497;-89.801047;NA12;1;Grenada; USA
EDGW;33.520527;-90.183591;NA12;1;Greenwood; USA
EDHB;31.315932;-89.427755;NA12;1;Woodstone; USA
EDID;33.966021;-84.106682;NA12;1;Gwinnett Place; USA
EDIN;55.924785;-3.29479;IGS08;1;Edinburgh; UK
EDIR;41.676712;-333.448989;IGS08;1;Edirne; Turkey
EDJC;34.1438;-83.557358;NA12;1;Jefferson; USA
EDJG;33.295482;-83.966749;NA12;1;Jackson; USA
EDJT;35.639958;-88.860877;NA12;1;Jackson; USA
EDK1;35.95463;-84.143164;NA12;1;Karns; USA
EDKG;35.979986;-83.92641;NA12;1;Knoxville; USA
EDKW;32.357084;-86.234689;NA12;1;Montgomery; USA
EDLB;36.174609;-86.297973;NA12;1;Lebanon; USA
EDLG;33.033536;-85.036065;NA12;1;LaGrange; USA
EDM1;35.058818;-89.837173;NA12;1;Memphis; USA
EDM2;53.746728;-113.22763;NA12;1;Fort Saskatchewan; Canada
EDM3;47.401138;-68.363967;NA12;1;Edmundston; Canada
EDM4;35.449224;-89.781204;NA12;1;Atoka; USA
EDM5;32.260121;-90.046404;NA12;1;Pearl; USA
EDM6;53.552518;-113.625309;NA12;1;Edmonton; Canada
EDM7;53.552538;-113.625355;NA12;1;Edmonton; Canada
EDMB;35.843048;-86.446115;NA12;1;Murfreesboro; USA
EDMC;53.350825;-112.97386;NA12;1;Collingwood Cove; Canada
EDMD;33.627338;-83.452337;NA12;1;Madison; USA
EDMM;31.873475;-89.731864;NA12;1;Magee; USA
EDMN;53.57067;-113.173801;NA12;1;Reno Ville; Canada
EDMO;36.173437;-83.273056;NA12;1;Morristown; USA
EDMR;32.359264;-88.705731;NA12;1;Meridian; USA
EDMS;53.491007;-113.412334;NA12;1;Edmonton; Canada
EDMT;53.57083;-113.568453;NA12;1;Edmonton; Canada
EDNA;40.901034;-117.314652;NA12;2;Red House; USA
EDON;47.363281;-68.325644;NA12;1;Edmundston; Canada
EDPA;36.303674;-88.328959;NA12;1;Paris; USA
EDPC;33.385975;-84.584624;NA12;1;Peachtree City; USA
EDPD;36.580662;-86.51572;NA12;1;Portland; USA
EDPE;35.19506;-87.037617;NA12;1;Pulaski; USA
EDPP;34.946194;-118.830408;NA12;1;Lebec; USA
EDRL;35.130948;-85.232434;NA12;1;Chattanooga; USA
EDRP;33.942989;-84.51824;NA12;1;Marietta; USA
EDSC;35.691852;-84.862502;NA12;1;Spring City; USA
EDSH;35.777403;-86.913338;NA12;1;Spring Hill; USA
EDSM;35.163428;-88.583182;NA12;1;Selmer; USA
EDSN;53.585683;-116.430274;NA12;1;Edson; Canada
EDSS;31.694149;-89.134687;NA12;1;Laurel; USA
EDSU;31.078201;-88.235215;NA12;1;Citronelle; USA
EDSV;35.870217;-83.539633;NA12;1;Eidsvold QLD; Australia
EDSY;33.169801;-86.296484;NA12;1;Sylacauga; USA
EDTM;34.688617;-90.383468;NA12;1;Tunica; USA
EDTP;33.720749;-85.026835;NA12;1;Temple; USA
EDTT;36.173801;-85.503509;NA12;1;Cookeville; USA
EDTU;33.253548;-87.514688;NA12;1;Tuscaloosa; USA
EDVB;32.346304;-90.820365;NA12;1;Vicksburg; USA
EDVD;40.91268;-8.484299;IGS08;1;São João da Madeira; Portugal
EDVM;30.710635;-88.129379;NA12;1;Mobile; USA
EDWA;33.406271;-82.662237;NA12;1;Warrenton; USA
EDWG;30.855989;-89.138602;NA12;1;Wiggins; USA
EDWI;35.185849;-86.114564;NA12;1;Winchester; USA
EDWP;33.609214;-88.659539;NA12;1;West Point; USA
EEKL;51.189909;-356.435301;IGS08;1;Eeklo; Belgium
EESC;-22.004947;-47.899181;IGS08;1;São Carlos; Brazil
EFAY;36.100248;-94.10173;NA12;1;Fayetteville; USA
EFBG;50.525298;-353.118132;IGS08;1;Bad Münstereifel; Germany
EGA1;44.826561;-93.200805;NA12;1;Eagan; USA
EGAN;39.345244;-114.938854;NA12;1;Ely; USA
EGLI;43.030943;-120.786804;NA12;2;Summer Lake; USA
EGLT;45.403353;-357.948005;IGS08;1;Égletons; France
EGMT;54.036104;-113.155347;NA12;1;Egremont; Canada
EH01;27.815231;-17.922948;NA12;1;Villa de Valverde; Spain
EIIV;37.513602;-344.917917;IGS08;1;Catania; Italy
EIJS;50.75824;-354.31639;IGS08;1;Eijsden; Netherlands
EIL1;64.687939;-147.112967;NA12;1;Eielson Air Force Base; USA
EIL2;64.687939;-147.112967;NA12;1;Eielson Air Force Base; USA
EIL3;64.687889;-147.113017;NA12;1;Eielson Air Force Base; USA
EIL4;64.687889;-147.113017;NA12;1;Eielson Air Force Base; USA
EISL;-27.148209;-109.38329;IGS08;1;Hanga Roa; Chile
EIVI;38.951195;-358.593123;IGS08;1;San Rafael; Spain
EKIZ;38.058833;-322.812059;IGS08;1;Ekinözü; Turkey
EKON;4.233628;-350.672813;IGS08;1;Ekona; Cameroon
EKTR;56.877555;-299.31835;IGS08;1;Yekaterinburg; Russia
EKY1;27.600417;-82.760322;NA12;1;St. Petersburg; USA
EKY2;27.600859;-82.7606;NA12;1;St. Petersburg; USA
ELA2;-35.180211;-69.813638;IGS08;1;Los Molles; Argentina
ELAT;29.509278;-325.079402;IGS08;1;Eilat; Israel
ELAZ;38.644674;-320.743534;IGS08;1;Elâzığ; Turkey
ELBA;42.7529;-349.788903;IGS08;1;San Piero in Campo; Italy
ELBN;-31.790841;-244.013516;IGS08;1;Ellenbrook WA; Australia
ELCI;42.514894;-2.618245;IGS08;1;Eltziego; Spain
ELDA;-33.036932;-332.167356;IGS08;1;East London; South Africa
ELDN;-33.03813;-332.171319;IGS08;1;East London; South Africa
ELDO;38.605359;-121.058229;NA12;1;El Dorado Hills; USA
ELEN;16.916056;-89.867614;NA12;1;Flores; Guatemala
ELEP;19.450282;-155.524944;NA12;1;‘Ainapō; USA
ELFR;51.743735;-103.862916;NA12;1;Elfros; Canada
ELG1;46.052321;-64.08471;NA12;1;Port Elgin; Canada
ELGE;43.137061;-2.486351;IGS08;1;Elgeta; Spain
ELGI;37.354575;-114.521892;NA12;2;Elgin; USA
ELGN;45.564863;-117.928427;NA12;1;Elgin; USA
ELIZ;49.873053;-127.122664;NA12;1;Queens Cove; Canada
ELK1;54.776662;-335.355433;IGS08;1;Elektrėnai; Lithuania
ELK3;45.658657;-90.539587;NA12;1;Phillips; USA
ELKG;38.401846;-121.353355;NA12;1;Elk Grove; USA
ELKL;47.730933;-80.334823;NA12;1;Elk Lake; Canada
ELKO;40.91469;-115.817198;NA12;1;Elko; USA
ELKT;43.658339;-92.688741;NA12;1;Elkton; USA
ELLI;-38.243447;-214.064029;IGS08;1;Ellinbank VIC; Australia
ELLY;33.583498;-118.128787;NA12;1;Huntington Beach; USA
ELMA;12.465836;-86.67475;IGS08;1;Miramar; Nicaragua
ELOA;-21.424887;-70.056793;IGS08;1;El Loa; Chile
ELPA;31.748519;-106.316276;NA12;1;El Paso; USA
ELRO;33.182007;-324.229352;IGS08;1;El-Rum;El-Rum
ELSC;34.029732;-118.208429;NA12;1;Los Angeles; USA
ELSG;33.649141;-117.426022;NA12;1;Lake Elsinore; USA
ELSR;47.497604;-122.760584;NA12;1;Bremerton; USA
ELTA;52.278016;-289.409305;IGS08;1;Nikolskoe; Kazakhstan
ELTN;34.703117;-118.42573;NA12;1;Lake Hughes; USA
ELTS;34.599291;-118.453762;NA12;1;Green Valley; USA
ELVA;38.879368;-7.159408;IGS08;1;Elvas; Portugal
ELVI;10.394697;-85.445806;IGS08;1;Provincia de Guanacaste; Costa Rica
ELY1;47.90227;-91.832432;NA12;1;Ely; USA
EM01;43.559072;-116.228345;NA12;1;Boise; USA
EMAT;-31.146675;-71.66266;IGS08;1;Mantos de Hornillos; Chile
EMAZ;43.242487;-3.411442;IGS08;1;Matienzo; Spain
EMBN;45.268695;-75.305815;NA12;1;Embrun; Canada
EMBR;47.657928;-92.200543;NA12;1;Embarrass; USA
EMEL;-37.80861;-215.026331;IGS08;1;East Melbourne VIC; Australia
EMIG;44.074386;-112.92747;NA12;1;Blue Dome; USA
EMIR;39.022191;-328.855974;IGS08;1;Emirdağ; Turkey
EMLO;-26.497807;-330.01615;IGS08;1;Ermelo; South Africa
EMM1;58.690744;-337.446429;IGS08;1;Lepiku; Estonia
EMNS;43.722126;-349.053399;IGS08;1;Empoli; Italy
EMPO;43.715098;-349.065272;IGS08;1;Empoli; Italy
EMPR;18.47705;-66.529548;NA12;1;La Luisa; Puerto Rico
ENAO;39.091203;-28.026012;NA12;1;Santa Cruz Da Graciosa; Portugal
ENAV;40.582306;-345.665116;IGS08;1;Termini; Italy
ENCG;-21.243313;-304.321806;IGS08;1;La Plaine des Cafres; Réunion
ENG5;29.878963;-89.941729;NA12;1;Belle Chasse; USA
ENG6;29.879184;-89.942086;NA12;1;Belle Chasse; USA
ENGL;39.461516;-120.537183;NA12;2;Baltimore Town; USA
ENIS;54.395403;-7.64485;IGS08;1;Trory; UK
ENMX;51.065685;-114.230528;NA12;1;Calgary; Canada
ENN1;37.569759;-345.725698;IGS08;1;Enna; Italy
ENSH;-23.478309;-211.479747;IGS08;1;Comet QLD; Australia
ENTM;39.471189;-8.473904;IGS08;1;Entroncamento; Portugal
ENTR;45.431257;-117.288082;NA12;1;Enterprise; USA
ENTZ;48.54936;-352.360097;IGS08;1;Holtzheim; France
ENUM;47.206207;-121.955584;NA12;1;Enumclaw; USA
EOCG;34.450847;-119.769777;NA12;1;Santa Barbara; USA
EOCH;36.125204;-234.031516;IGS08;1;Okdo-myeon; South Korea
EOC_;51.05787;-114.06132;NA12;1;Calgary; Canada
EOST;48.579843;-352.237506;IGS08;1;Strasbourg; France
EOUT;41.253197;-111.928909;NA12;1;Ogden; USA
EPAS;37.919669;-117.880704;NA12;2;Coaldale; USA
EPGZ;-32.029525;-61.224755;IGS08;1;Gálvez; Argentina
EPHR;47.329336;-119.544679;NA12;1;Ephrata; USA
EPP1;40.512912;-107.567515;NA12;1;Craig; USA
EPR2;49.216496;-0.366382;IGS08;1;Épron; France
EPRN;49.216565;-0.366483;IGS08;1;Épron; France
EPRT;44.90871;-66.992131;NA12;1;Eastport; USA
EPS1;49.985651;-323.745338;IGS08;1;Kharkiv; Ukraine
EPSE;41.737116;-358.171274;IGS08;1;Manresa; Spain
EPSF;-31.63993;-60.672144;IGS08;1;Santa Fe; Argentina
EPSM;-36.718079;-215.685395;IGS08;1;Bendigo VIC; Australia
EPZA;10.14094;-85.568063;IGS08;1;Esperanza; Costa Rica
EQHE;50.680353;-358.432443;IGS08;1;Équihen-Plage; France
ERAS;-23.686667;-332.303911;IGS08;1;Lephalale; South Africa
ERCK;48.873028;-352.635789;IGS08;1;Erckartswiller; France
ERGM;43.242355;-5.776493;IGS08;1;Mieres del Camino; Spain
ERGN;38.269605;-320.241807;IGS08;1;Ergani; Turkey
ERI1;42.113073;-80.013942;NA12;1;Erie; USA
ERIE;42.904372;-78.959658;NA12;1;Fort Erie; Canada
ERL1;39.023205;-84.605907;NA12;1;Erlanger; USA
ERL2;19.852266;-155.926821;NA12;1;Puako; USA
ERPE;50.922531;-356.030766;IGS08;1;Erpe-Mere; Belgium
ERRA;31.923415;-4.438702;IGS08;1;Errachidia; Morocco
ERRG;33.116446;-115.822733;NA12;1;Kane Spring; USA
ERSK;47.663327;-95.984678;NA12;1;Erskine; USA
ERZ1;39.745839;-320.49388;IGS08;1;Erzincan; Turkey
ERZI;39.745672;-320.493929;IGS08;1;Erzincan; Turkey
ERZR;39.905609;-318.744533;IGS08;1;Erzurum; Turkey
ESAB;45.307104;-355.202095;IGS08;1;Sablons; France
ESBC;55.493566;-351.543174;IGS08;1;Esbjerg; Denmark
ESBH;55.460272;-351.560228;IGS08;1;Esbjerg; Denmark
ESC1;33.116151;-117.112177;NA12;1;Escondido; USA
ESC2;40.57834;-4.126942;IGS08;1;El Escorial; Spain
ESCA;-37.887369;-71.061323;IGS08;1;Caviahue; Argentina
ESCN;33.128851;-117.118261;NA12;1;Escondido; USA
ESCO;42.693576;-359.024334;IGS08;1;Baqueira; Spain
ESCU;47.073404;-64.798711;NA12;1;Saint-Camille; Canada
ESE2;33.674794;-116.993858;NA12;1;Hemet; USA
ESKD;55.312399;-3.206931;IGS08;1;Davington; UK
ESKS;39.745687;-329.536388;IGS08;1;Eskişehir; Turkey
ESLN;37.693417;-345.025667;IGS08;1;Casa Melia; Italy
ESMA;55.316315;-3.206988;IGS08;1;Davington; UK
ESMR;0.934648;-79.724373;IGS08;1;Vuelta Larga; Ecuador
ESNO;48.124434;-354.649111;IGS08;1;Esnouveaux; France
ESNV;-18.713513;-40.377711;IGS08;1;Nova Venécia; Brazil
ESP1;-33.841067;-238.111854;IGS08;1;Esperance WA; Australia
ESP2;-15.973666;-192.808082;IGS08;1;Tanmial; Vanuatu
ESPA;-33.874319;-238.105675;IGS08;1;Esperance WA; Australia
ESPI;40.975981;-8.643378;IGS08;1;Espinho; Portugal
ESQU;-42.917113;-71.323401;IGS08;1;Esquel; Argentina
ESRW;33.68178;-117.066952;NA12;1;Winchester; USA
EST1;49.130329;-102.969781;NA12;1;Estevan; Canada
EST3;49.147208;-102.966028;NA12;1;Estevan; Canada
ESTE;42.651485;-2.024428;IGS08;1;Estella; Spain
ESTI;13.099536;-86.362128;IGS08;1;Esteli; Nicaragua
ESTR;38.846604;-7.585397;IGS08;1;Estremoz; Portugal
ETAD;9.019858;-321.237177;IGS08;1;Addis Ababa; Ethiopia
ETAU;45.224296;-0.572805;IGS08;1;Étauliers; France
ETBE;0.053635;-327.517653;IGS08;1;Entebbe; Uganda
ETCG;9.999484;-84.105897;IGS08;1;Heredia Province; Costa Rica
ETDD;9.613072;-318.141652;IGS08;1;Dire Dawa; Ethiopia
ETJI;7.667858;-323.182591;IGS08;1;Jimma; Ethiopia
ETNA;40.503872;-79.950544;NA12;1;Etna; USA
ETOB;43.701302;-79.607158;NA12;1;Toronto; Canada
ETOI;48.57323;-352.247721;IGS08;1;Strasbourg; France
ETSI;37.352572;-5.938837;IGS08;1;Montequinto; Spain
ETSJ;-32.885321;-68.821163;IGS08;1;San José; Argentina
EUNG;-21.131031;-211.506118;IGS08;1;Eungella QLD; Australia
EUR2;79.988946;-85.937596;NA12;1;Eureka; Canada
EURA;-36.753177;-214.427152;IGS08;1;Euroa VIC; Australia
EURC;79.9901;-85.902493;NA12;1;Eureka; Canada
EURK;79.988536;-85.939924;NA12;1;Eureka; Canada
EUSK;50.674131;-353.236467;IGS08;1;Euskirchen; Germany
EUSM;5.14557;-259.505904;IGS08;1;Parit Buntar; Malaysia
EVAN;38.012848;-87.561588;NA12;1;Evansville; USA
EVER;41.864551;-120.582706;NA12;2;Mulkey Place; USA
EVOR;38.568097;-7.904353;IGS08;1;Evora; Portugal
EVS8;37.289961;-80.074953;NA12;1;Salem; USA
EWLK;38.692702;-118.638081;NA12;2;Schurz; USA
EWPP;34.104198;-117.525584;NA12;1;Rancho Cucamonga; USA
EXE1;43.361111;-81.492946;NA12;1;Exeter; Canada
EXET;50.72842;-3.475026;IGS08;1;Exeter; UK
EXMO;50.613447;-3.41005;IGS08;1;Exmouth; UK
EXMT;-21.960671;-245.886623;IGS08;1;Exmouth WA; Australia
EXU0;23.564049;-75.873402;NA12;1;Moss Town; The Bahamas
EYAC;60.548704;-145.749859;NA12;1;Cordova; USA
EYGE;45.662729;-357.547818;IGS08;1;Eygurande; France
EYPA;38.426759;-338.071604;IGS08;1;Efpalio; Greece
EZAU;30.209861;-97.736754;NA12;1;Austin; USA
EZEV;43.774434;-352.502728;IGS08;1;Menton; France
EZSA;29.435403;-98.517399;NA12;1;San Antonio; USA
FAA1;-17.555314;-149.6143;IGS08;1;Fa'a'ā; French Polynesia
FAED;44.285347;-348.11611;IGS08;1;Faenza; Italy
FAEZ;44.302767;-348.138716;IGS08;1;Faenza; Italy
FAGA;45.846174;-335.03134;IGS08;1;Făgăraș; Romania
FAGE;45.854567;-337.822831;IGS08;1;Făget; Romania
FAHR;47.606792;-348.685037;IGS08;1;Kochel; Germany
FAI1;64.809631;-147.84734;NA12;1;College; USA
FAIC;64.978144;-147.498518;NA12;1;Fox; USA
FAIR;64.977999;-147.499239;NA12;1;Fox; USA
FAIV;64.978144;-147.498517;NA12;1;Fox; USA
FAJA;40.149097;-7.921663;IGS08;1;Fajão; Portugal
FAJP;43.207379;-357.974153;IGS08;1;Fanjeaux; France
FAL1;44.816507;-63.616758;NA12;1;Fall River; Canada
FAL2;41.938978;-345.677616;IGS08;1;Fallo; Italy
FALE;-13.832216;-171.999524;IGS08;1;Faleolo; Samoa
FALK;-51.693652;-57.874067;IGS08;1;Stanley; Falkland Islands (Islas Malvinas)
FAND;43.147006;-120.580411;NA12;2;Christmas Valley; USA
FAR1;37.016405;-7.937505;IGS08;1;Faro; Portugal
FAR2;38.860492;-77.332746;NA12;1;Fairfax; USA
FARD;51.623685;-98.73566;NA12;1;Fairford Reserve; Canada
FARN;51.279936;-0.772693;IGS08;1;Farnborough; UK
FARO;18.344563;-103.508699;NA12;1;El Faro de Bucerías; Mexico
FARR;40.51295;-118.734091;NA12;2;Vernon; USA
FARS;39.295082;-337.610122;IGS08;1;Farsala; Greece
FAS2;41.045528;-322.515251;IGS08;1;Fatsa; Turkey
FASA;40.834833;-342.640967;IGS08;1;Fasano; Italy
FATA;40.526575;-342.716781;IGS08;1;Paolo VI; Italy
FAUG;57.135699;-4.688473;IGS08;1;Fort Augustus; UK
FAVI;48.540083;-358.766419;IGS08;1;Favières; France
FAVR;37.266999;-346.333046;IGS08;1;Gibisa; Italy
FAYE;43.620775;-353.310473;IGS08;1;Fayence; France
FBAQ;-20.134631;-69.755415;IGS08;1;Oficina Baquedano; Chile
FBRG;52.458232;-112.161847;NA12;1;Cordel; Canada
FBYN;40.076872;-97.31282;NA12;1;Reynolds; USA
FCCI;39.208377;-85.875528;NA12;1;Columbus; USA
FCLZ;45.643001;-354.014318;IGS08;1;Les Déserts; France
FCOA;41.081908;-7.144224;IGS08;1;Vila Nova de Foz Côa; Portugal
FCTF;34.066591;-118.44214;NA12;1;Los Angeles; USA
FCUL;38.756467;-9.156872;IGS08;1;Lisbon; Portugal
FDET;47.40698;-359.377215;IGS08;1;Fondettes; France
FDMC;19.330297;-99.217169;NA12;1;Mexico City; Mexico
FDOS;46.303948;-348.276202;IGS08;1;Paneveggio TN; Italy
FDTC;34.245235;-79.812898;NA12;1;Florence; USA
FEDE;-30.953505;-58.782953;IGS08;1;Federal; Argentina
FEEK;37.815116;-324.087673;IGS08;1;Feke; Turkey
FEGA;48.78488;-356.663392;IGS08;1;Saint-Martin-des-Champs; France
FEI1;29.539611;-98.415634;NA12;1;San Antonio; USA
FELI;46.104244;-332.654238;IGS08;1;Feldioara; Romania
FENG;48.090221;-357.205468;IGS08;1;Ferrières-en-Gâtinais; France
FENO;43.157152;-357.970409;IGS08;1;Fenouillet-du-Razès; France
FER1;44.827857;-348.398729;IGS08;1;Ferrara; Italy
FER2;47.628279;-359.250501;IGS08;1;La Ferrière; France
FERA;44.813582;-348.372962;IGS08;1;Ferrara; Italy
FERG;-21.240779;-304.267059;IGS08;1;Sainte Anne; Réunion
FERI;40.076531;-120.30831;NA12;2;Milford; USA
FERM;41.841513;-88.254568;NA12;1;Batavia; USA
FERN;35.341872;-112.454737;NA12;1;Ash Fork; USA
FERR;44.645954;-1.248833;IGS08;1;Lège-Cap-Ferret; France
FERT;47.72337;-343.30881;IGS08;1;Sopron; Hungary
FES1;34.038916;-4.995842;IGS08;1;Fes; Morocco
FEST;45.225508;-359.758616;IGS08;1;Festalemps; France
FETA;49.200843;-356.490683;IGS08;1;Fère-en-Tardenois; France
FETH;36.626208;-330.876226;IGS08;1;Fethiye; Turkey
FEUR;45.734802;-355.770755;IGS08;1;Feurs; France
FFE0;16.217461;-61.512363;NA12;1;Bas du Fort; Guadeloupe
FFMJ;50.090578;-351.335033;IGS08;1;Frankfurt; Germany
FFT2;14.601469;-61.063346;IGS08;1;Fort-de-France Bay; Martinique
FG01;-33.86941;-341.492332;IGS08;1;Milnerton; South Africa
FG02;14.669346;-17.428314;IGS08;1;Dakar; Senegal
FG03;-4.796683;-348.146168;IGS08;1;Pointe-Noire; Republic of the Congo
FG04;0.312869;-327.41328;IGS08;1;Kampala; Uganda
FG06;-20.272482;-302.504165;IGS08;1;Vacoas-Phoenix; Mauritius
FG07;0.337669;-353.267431;IGS08;1;Sao Tome; São Tomé and Príncipe
FG08;-22.950353;-345.496455;IGS08;1;Walvis Bay; Namibia
FG34;35.884749;-345.502795;IGS08;1;Marsa; Malta
